"paper","authors","title","position","contribution ID"
"TUPGW071","M.-S. Chiu, B.Y. Chen, C.H. Chen, J.Y. Chen, Y.-S. Cheng, P.C. Chiu, P.J. Chou, T.W. Hsu, K.H. Hu, J.C. Huang, P.Y. Huang, C.-C. Kuo, T.Y. Lee, C.Y. Liao, W.Y. Lin, Y.-C. Liu, H.-J. Tsai, F.H. Tseng","Optimization and Measurements on the Double Mini-Betay Lattice in the TPS Storage Ring",1567,2467
"TUPGW072","T. Chanwattana, P. Klysubun, T. Pulampong, P. Sudmuang","Design and Optimization of Full Energy Injector Linac for Siam Photon Source II",1570,2633
"TUPGW074","P.H.A. Mutsaers, O.J. Luiten, X.F.D. Stragier","Smart*Light: A Tunable Inverse Compton Scattering (ICS) X-Ray Source for Imaging and Analysis",,3729
"TUPGW075","J. Bengtsson, P.F. Tavares","Towards a Diffraction Limited Storage Ring",1573,2609
"TUPGW076","H. Ghasem, M. Apollonio, R. Bartolini, J.P. Kennedy, I.P.S. Martin","Early Commissioning Simulation of the Diamond Storage Ring Upgrade",1577,2275
"TUPGW077","I.P.S. Martin, R. Bartolini, B. Singh","Impact of the DIAD Wiggler and 'Missing-sextupole' Optics on the Diamond Storage Ring",1581,2351
"TUPGW078","T. Olsson, R. Bartolini, I.P.S. Martin","Harmonic Cavity Design Choice for Lifetime Increase in Diamond-II",1585,2278
"TUPGW079","B. Singh, J. Bengtsson, H. Ghasem, I.P.S. Martin, R. Bartolini","Exploratory Lattice Design Studies for Diamond-II",1589,2284
"TUPGW080","M. Korostelev, B. Singh","Alternative Lattice Design for Diamond-II",1593,2803
"TUPGW082","A. Blednykh, B. Bacha, G. Bassi, C. Hetzel, B.N. Kosciuk, T.V. Shaftan, V.V. Smaluk, G.M. Wang","Impedance of the Flange Joints With the RF Contact Spring in NSLS-II",1597,2440
"TUPGW084","S.A. Bogacz","Multi-pass ERL in a 'Dogbone' Topology",1601,2456
"TUPGW085","K.E. Deitrick, C. Franck, G.H. Hoffstaetter, V.O. Kostroun, K.W. Smolenski, B.D. Muratori, J. Crone, H.L. Owen","A Hard X-Ray Compact Compton Source at CBETA",1604,2447
"TUPGW086","R.M. Koscica, N. Banerjee, C.M. Gulliford, G.H. Hoffstaetter, W. Lou","Energy and RF Cavity Phase Symmetry Enforcement in Multi-Turn ERL Models",1606,2426
"TUPGW088","D. Leitner, P.W. Casey, K. Chow, D.F. Fuller, M. Leitner, A.J. Lodge, M. Lopez, J. Niu, P. Novak, C. Steier, S.P. Virostek, W.L. Waldron","Removal and Installation Planning for the Advanced Light Source - Upgrade Project",1609,1781
"TUPGW089","G. Ha, M.E. Conde, J.G. Power, J.H. Shao, E.E. Wisniewski","Tunable Bunch Train Generation Using Emittance Exchange Beamline With Transverse Wiggler",1612,3504
"TUPGW090","V. Sajaev","Experimental Tests of the Automated APS-U Commissioning Algorithm at APS",1615,3132
"TUPGW091","V. Sajaev, C. Yao","Lattice Measurements of the APS Injector Rings",1619,3133
"TUPGW092","Y.-C. Chae","Working Impedance Model and Its Effect on the Intensity Limitation of Petra-IV Storage Ring",1623,2627
"TUPGW093","F. Sannibale, M.P. Ehrlichman, T. Hellert, S.C. Leemann, D. Robin, C. Steier, C. Sun, M. Venturini","Compensation of Insertion Device Induced Emittance Variations in Ultralow Emittance Storage Rings by a Dispersion Bump in a Wiggler",1627,2162
"TUPGW094","S.C. Leemann, Ph. Amstutz, M.P. Ehrlichman, T. Hellert, A. Hexemer, S. Liu, M. Marcus, C.N. Melton, H. Nishimura, G. Penn, F. Sannibale, D.A. Shapiro, C. Sun, D. Ushizima, M. Venturini","First Attempts at Applying Machine Learning to ALS Storage Ring Stabilization",1631,1717
"TUPGW095","S.C. Leemann, L.O. Dallin, J. Bengtsson, F. Sannibale, M. Aiba, A. Streun","Progress on a Novel 7BA Lattice for a 196-m Circumference Diffraction-Limited Soft X-Ray Storage Ring",1635,1718
"TUPGW096","T.V. Shaftan, O.V. Chubar, Y. Hidaka, S.K. Sharma, V.V. Smaluk, C.J. Spataro, T. Tanabe, G.M. Wang, N.A. Mezentsev","Reaching Low Emittance in Synchrotron Light Sources by Replacing Regular Dipoles With Multiple Dipole Poles (Complex Bends)",,2174
"TUPGW097","C. Steier, Ph. Amstutz, K.M. Baptiste, P.A. Bong, E.S. Buice, P.W. Casey, K. Chow, S. De Santis, R.J. Donahue, M.P. Ehrlichman, J.P. Harkins, T. Hellert, M.J. Johnson, J.-Y. Jung, S.C. Leemann, R.M. Leftwich-Vann, D. Leitner, T.H. Luo, O. Omolayo, J.R. Osborn, G. Penn, G.J. Portmann, D. Robin, F. Sannibale, C. Sun, C.A. Swenson, M. Venturini, S.P. Virostek, W.L. Waldron, E.J. Wallén","Design Progress of ALS-U, the Soft X-ray Diffraction Limited Upgrade of the Advanced Light Source",1639,3611
"TUPGW098","F. Toufexis, B. J. Angier, D. Gamzina, S.G. Tantawi","Fabrication & Cold Tests of a Millimeter-Period RF Undulator",1643,2958
"TUPGW099","F. Toufexis, V.A. Dolgashev, X. Huang, Z. Li","Superconducting Crab Cavity Options for Short X-Ray Pulse Generation in SPEAR3",1647,2964
"TUPGW102","R.J. Michnoff, J.S. Berg, S.J. Brooks, J. Cintorino, Y. Hao, C. Liu, G.J. Mahler, F. Meot, S. Peggs, V. Ptitsyn, T. Roser, P. Thieberger, S. Trabocchi, D. Trbojevic, N. Tsoupas, J.E. Tuozzolo, F.J. Willeke, H. Witte, N. Banerjee, J. Barley, A.C. Bartnik, I.V. Bazarov, D.C. Burke, J.A. Crittenden, L. Cultrera, J. Dobbins, S.J. Full, F. Furuta [on leave], R.E. Gallagher, M. Ge, C.M. Gulliford, B.K. Heltsley, G.H. Hoffstaetter, D. Jusic, R.P.K. Kaplan, V.O. Kostroun, Y. Li, M. Liepe, W. Lou, J.R. Patterson, P. Quigley, D.M. Sabol, D. Sagan, J. Sears, C.H. Shore, E.N. Smith, K.W. Smolenski, V. Veshcherevich, D. Widger, D. Douglas, M. Dunham [on leave], C.E. Mayes [on leave]","CBETA - Novel Superconducting ERL",1651,1690
"TUPGW105","H. Winick, V.F. Del Rio, L.M. Carranza","Mexican Synchrotron Initiative",,3056
"TUPGW106","R. Takai, T. Honda, Y. Kobayashi, S. Nagahashi","Present Status of the PF-ring and PF-AR Operations",1654,3322
"TUPGW107","M.M. Dehler, M. Aiba, A. Citterio, L. Stingelin","Overview of Collective Effects in SLS 2.0",1658,2561
"TUPGW108","M.M. Dehler, A. Citterio, M. Hahn, H.P. Marques, S. Alberti, J.P. Hogge, X.Y. Liu [on leave]","Characterization of NEG Coatings for SLS 2.0",1662,2552
"TUPGW109","T. Phimsen, S. Chaichuay, N. Juntong, P. Klysubun, S. Prawanta, P. Sudmuang, P. Sunwong, R. Deepan, A. Khamkham","Conceptual Design of Vacuum Chamber for SPS-II Storage Ring",1666,3157
"TUPGW110","T. Phimsen, N. Juntong, P. Sudmuang, Z.T. Zhao, B.C. Jiang","Improvement of Touschek Lifetime by Higher Harmonic RF Cavity in the SPS Storage Ring",1669,3145
"TUPMP001","C. Rodrigues, G.O. Brunheira, B.E. Limeira, G.M. Rogatto","Design and Experimental Results of a 1.1kA/800V AC Power Supply for Sirius Booster Dipoles",1227,3383
"TUPMP002","C. Rodrigues, G.O. Brunheira, B.E. Limeira, R.J. Marcondeli, M.G. Martins, G.R. Oliveira, A.R.D. Rodrigues, G.M. Rogatto, A.P.A. Silva, A.R. Silva, H. Sousa","Overview of Sirius Power Supply System",1230,3319
"TUPMP003","R.R. Nagimov, Y. Bylinskii, L. Egoriti, A. Gottberg, G.W. Hodgson, A.N. Koveshnikov, D. Yosifov","Development of Remote Handleable Axially Decoupled Radiation Resistant Vacuum Seal",1233,3017
"TUPMP004","S. Bilgen, C. Bruni, B. Mercier, G. Sattonnay, V. Baglin","Dynamic Pressure in the LHC - Influence of Ions Induced by Ionization of Residual Gas by Both the Proton Beam and the Electron Cloud",1236,2838
"TUPMP005","M.B. Belhaj, S. D. Dadouch","Investigation of the Electron Emission Properties of Cu: Emission Yield, Energy Distribution and their Incidence Electron Angle Dependence.",,3711
"TUPMP006","A. Ghribi, P.-E. Bernaudin, R. Ferdinand, A.V. Vassal","Cryogenic Tests of the SPIRAL2 LINAC Systems",1240,3207
"TUPMP007","G. Sattonnay, S. Bilgen, B. Mercier, V. Baglin","DYVACS (DYnamic VACuum Simulation) Code:  Calculation of Gas Density Profiles in Presence of Electron Cloud",1244,2772
"TUPMP008","A. Kraemer, M.C. Bellachioma, J. Kurdal, I. Pongrac, P.M. Suherman, L. Urban, St. Wilfert, S. Zeller","Status of the Design and Production of the Vacuum Systems of the FAIR Accelerator Complex",,2848
"TUPMP009","A. Kraemer, M. Wengenroth, S. Zeller","Comparison of Different Procedures for Connecting UHV Vacuum Components",,2885
"TUPMP010","P.M. Suherman","Electromagnetic Characterisations of Non-Evaporable Getter Thin Films based on Waveguide Method",,2731
"TUPMP011","M. Cautero, T. N. Gucin","Storageless Resonant Converter for Accelerator Magnets",1248,1895
"TUPMP012","R. Visintini, M. Cautero, T. N. Gucin, C.A. Martins","Power Converters for the ESS Warm Magnets: Procurement Status",1251,2395
"TUPMP013","J. Kamiya, T. Takayanagi, K. Yamamoto, T. Yanagibashi, K. Kotoku, Y. Shobuda, K. Horino, N. Miki","New Design of Vacuum Chambers for Radiation Shield Installation at Beam Injection Area of J-PARC RCS",1255,2907
"TUPMP014","C. Kondo, K. Fukami, S. Takano, T. Watanabe, C. Saji, N. Nishimori, H. Tanaka, T. Fukui, S. Nakazawa","Digital Control System of High Precision Magnet Power Supply for SPring-8-II",1259,3244
"TUPMP015","K. Miura, Y. Kurimoto, Y. Morita, D. Naito, T. Oogoe, T. Shimogawa, Y. Kuniyasu, K. Ooya, R. Sagawa","Magnet Power Supply Calibration with a Portable Current Measuring Unit at the J-PARC Main Ring",1263,1923
"TUPMP016","T. Shimogawa, Y. Kurimoto, K. Miura, Y. Morita, D. Naito, R. Sagawa","New Power Supply of Main Magnets for J-Parc Main Ring Upgrade",1266,1948
"TUPMP017","X.Y. Li, Y.Y. Hu, Y.J. Lin, P. Tan, X.D. Tu, Y.C. Yu, L.G. Zhang, Z.Q. Zhang","Design of Scanning Magnet Power Supply for HUST-PTF",1269,2315
"TUPMP018","K. Tamura, M. Masaki, H. Ohkuma, M. Shoji, Y. Taniuchi, T. Bizen, M. Oishi, S. Takahashi","Feasibility Tests of a Vacuum System for SPring-8-II",1272,2213
"TUPMP019","Y. Tanimoto, T. Honda, X.J. Jin, T. Nogami, R. Takai, M. Yamamoto","Vacuum Performance of the NEG-coated Chamber for U#19 at PF-ring",1276,3317
"TUPMP020","C. Han, Y. Gao, X.L. Guo, P. Liu","The Research on the Calibration of Direct-Current Current Transformers",1280,1932
"TUPMP021","X.Q. Ge, W. Li, J.Q. Shao, S. Wang, Y.G. Wang, Y. Wang, W. Wei, B. Zhang, Y.X. Zhang","Comparison of TiZrV Non-evaporable Getter Films Deposited by DC Magnetron Sputtering or Quantitative Deposition",1283,2128
"TUPMP022","J. Huang, M. Fan, J. Yang, L.G. Zhang, T. Yu, C. Zuo","Research on Digital Scanning Power Supply Technology for Proton Therapy System",1286,3271
"TUPMP023","J. Li, Y. Liu, X. Qi, W.Q. Zhang","Design of Digital Controller for Multi Module Series-parallel Accelerator Power Supply",1288,2205
"TUPMP024","Y. Li, S.Y. Chen, C. Han, P. Liu","Research on Module Design and Network Management of Accelerator Power Supply System",1291,2771
"TUPMP025","P. Liu, C. Han, F. Long","Design of Fast Corrector Magnet Power Supply for HEPS",1294,1696
"TUPMP026","F.L. Shang, W. Liu, L. Shang, W.B. Song, Z.B. Sun","The Electron Gun Grid-Controlled Power Supply of the Industry Irradiation Accelerator",,3773
"TUPMP027","Z.X. Shao, H. Gao, G. Liu, P. Liu, X.K. Sun, H.Y. Zhang","Research and Design of Digital Magnet Power Supply Controller",1297,2050
"TUPMP028","Z.X. Shao, H. Gao, G. Liu, P. Liu, L. Wang, H.Y. Zhang","Research Progress of Power Supply System in HALS",1300,1623
"TUPMP029","Y.G. Wang, X.Q. Ge, X.T. Pei, S.W. Wang, Y. Wang, B. Zhang, B.L. Zhu","Establishing a Laser Treatment to Suppress the Secondary Electron Emission",1303,2035
"TUPMP030","H.J. Zeng, X.W. Wang, H.J. Yao, S.X. Zheng, H. Ning","Analysis and Design of a Low Ripple Power Supply Network for Magnet in XiPAF Ring",,3353
"TUPMP031","Y.X. Zhang, X.Q. Ge, W. Li, J.Q. Shao, S. Wang, Y.G. Wang, Y. Wang, W. Wei, B. Zhang, B.L. Zhu","Research on Secondary Electron Emission Characteristics of Diamond-like Carbon Thin Films",1306,2126
"TUPMP032","M.J. Kim, Choi. Choi, M.S. Kim, J.H. Han, S.-H. Jeong, Y.G. Jung, H.-S. Kang, D.E. Kim, H.-G. Lee, S.B. Lee, S.J. Lee, B.G. Oh, K.-H. Park, H.S. Suh","Design of Analog to Digital Converter Scheme for High - Precision Electromagnet Power supply",1309,1695
"TUPMP033","J.A. Caggiano, D. Castronovo, P. Fitsos, D.J. Gibson, J. Hall, M.S. Johnson, R.A. Marsh, B. Rusnak","Design of the Neutron Imaging Differential Pumping Line at LLNL",1312,3018
"TUPMP034","M. Di Cosmo, T.G. Gaime, B. Todd","A Modular Optical Firing Interface for CERN's Generic Power Converter Control Platform",1315,3370
"TUPMP035","R. Kersevan, C. Garion","Design of the Vacuum System of the FCC-ee Electron-Positron Collider",1319,2578
"TUPMP036","L.A. Gonzalez, V. Baglin, P. Chiggiato, C. Garion, R. Kersevan, F. Perez, I. Bellafont, S. Casalbuoni, E. Huttel","Results on the FCC-hh Beam Screen Sawtooth at the Kit Electron Storage Ring Kararesults on the Fcc-Hh Beam Screen Sawtooth at the Kit Electron Storage Ring Kara",1323,1904
"TUPMP037","R. Kersevan, M. Ady","Recent Developments of Monte-Carlo Codes Molflow+ and Synrad+",1327,2569
"TUPMP038","I. Bellafont, R. Kersevan, L. Mether","Summary of Modelling Studies on the Beam Induced Vacuum Effects in the FCC-hh",1331,2587
"TUPMP039","A. Nicoletti, M. Martino","Data-driven Controller Design Using the CERN Power Converter Control Libraries (CCLIBS)",1335,3246
"TUPMP040","M. Martino, P. Arpaia, S. Ierardi","Impact of Flux Jumps on High-Precision Powering of Nb3Sn Superconducting Magnets",1338,2402
"TUPMP041","Y.T. Huang, C.K. Chan, C.-C. Chang, C.M. Cheng, P.J. Chou, Y.C. Yang","Preliminary Design of RF-Shielded Bellows",1341,2124
"TUPMP042","Y.C. Yang, C.K. Chan, C.-C. Chang, A.Y. Chen, J.-Y. Chuang, C.H. Huang","The Beam Cleaning Analysis for the TPS Vacuum System",1344,2560
"TUPMP043","S. Wang, L. Fan, Y.Z. Hong, Y. Wang, W. Wei, B. Zhang","XPS STUDIES of NON-EVAPORABLE GETTER COATINGS DEPOSITED with ALLOY TARGET at DIFFERENT ACTIVATION TEMPERATURES",,3753
"TUPMP044","G.Y. Hsiung","Special Aluminum Gasket Sealing of Non-circular Profile Flanges for the Accelerator UHV Systems",1347,1706
"TUPMP045","C.C. Liang, C.Y. Chang, C.F. Chang, Y.H. Guo, M.H. Lee, C.Y.L. Liu, T.-C. Yu","The Protection Instrument for Cryogenic Phase Separator Pressure Relief Valve of TPS Beamline",1350,2190
"TUPMP046","B.S. Wang, C.H. Huang, J.C. Huang, C.Y. Liu, K.-B. Liu, Y.S. Wong","Improvement the Bending Magnet Power Supply Performance for TPS Storage Ring",1353,1626
"TUPMP047","F.-T. Chung, F.Y. Chang, L.-H. Chang, M.H. Chang, S.W. Chang, L.J. Chen, Y.T. Li, M.-C. Lin, Z.K. Liu, C.H. Lo, Ch. Wang, M.-S. Yeh, T.-C. Yu","Upgrade of the Cryogenic Control System for SRF Modules at the Taiwan Light Source",1356,1698
"TUPMP048","A.A. Aksoy, O.F. Elcim, Ö. Karsli, C. Kaya, B. Koc","Current Status of Turkish Accelerator and Radiation Laboratory",1359,2976
"TUPMP050","M.P. Cox, C. Burrows, A.G. Day, J. A. Dymoke-Bradshaw, R.K. Grant, N.P. Hammond, X. Liu, A.G. Miller, H.S. Shiers, N. Warner","Conceptual Design of the Diamond-II Vacuum System",1362,2634
"TUPMP051","R. Valizadeh, A.N. Hannah, O.B. Malyshev, Y. Dan, N. Sykes, J. Mutch, B.S. Sian, V. R. Dhanak, J.S. Colligon","MULTIPACTOR SUPPRESSION BY LASER ABLATION SURFACE ENGINEERING FOR SPACE APPLICATIONS",1365,2989
"TUPMP053","J.T. Bradley III, L.N. Merrill, G. Rouleau, W. Roybal, G. Sanchez","Test Results of the Low-Stored-Energy -80 kV Regulator for Ion Sources at LANSCE",1369,2474
"TUPMP054","L.H.J. Bozyk, S. Aumüller, P.J. Spiller","Investigations on Cryopanels in the Room Temperature Heavy Ion Synchrotron SIS18",1372,2994
"TUPMP055","M.H. Nasr, M. Breidenbach, E.A. Nanni, M. Oriunno, S.G. Tantawi","Cryogenic-Copper Accelerating Structures: New Frontier for Beam Brightness, Efficiency and Cost-Capability",,2032
"TUPMP056","T. Tajima, J.E. Bernal, M.J. Borden, J.P. Chamberlin, F.A. Martinez, J.F. O'Hara, A. Poudel, K.A. Stephens","LANSCE Vacuum System Improvements in the Last ~10 Years",1375,1832
"TUPRB001","P. Linardakis, N.R. Lobanov, D.C. Tempra","Nanosecond Pulsing for Tandem Accelerator",1673,1728
"TUPRB002","D. Zhu, Y.E. Tan, A.W. Cross, L. Zhang","The Conceptual Design of a 36 GHz RF Undulator",1676,3016
"TUPRB003","C.K. Baribeau, T.M. Pedersen, M.J. Sigrist","Virtual Shimming and Magnetic Measurements of two Long Period APPLE-II Undulators at the Canadian Light Source",1679,1801
"TUPRB004","C.K. Baribeau, D. Bertwistle, E. J. Ericson, J.T. Gilbert, T.M. Pedersen","Magnetic Measurements of Insertion Devices Using the Vibrating Wire Technique",1683,2297
"TUPRB005","M.J. Sigrist, C.K. Baribeau, T.M. Pedersen","Photon Polarisation Modelling of APPLE-II EPUs",1687,1730
"TUPRB006","J. Michaud, J.-M. De Conto, Y. Gómez Martínez","Effect of Electrostatic Deflectors and Fringe Fields on Spin for Hadron Electric Dipole Moment Measurements on Storage Rings",1691,1873
"TUPRB008","F. Burkart, R.W. Assmann, R. Brinkmann, W. Decking, N. Golubeva, B. Heinemann, M. Huening, J. List, M. Wing","LUXE - a QED Experiment at the European XFEL",1694,2735
"TUPRB010","G. Shu, Y. Chen, S. Lal, H.J. Qian, H. Shaker, F. Stephan","FIRST DESIGN STUDIES OF A NC CW RF GUN FOR EUROPEAN XFEL",1698,2611
"TUPRB012","P.E. Evtushenko, T.E. Cowan, U. Lehnert, P. Michel","Design of High Power CW IR-THz Source for the Radiation Source ELBE Upgrade",1702,3647
"TUPRB013","V. Grattoni, S. Ackermann, R.W. Assmann, B. Faatz, T. Lang, C. Lechner, M.M. Mohammad Kazemi, G. Paraskaki, J. Zemella, S. Reiche, W. Hillert","Simulation Studies for a EEHG seeded FEL in the XUV",1705,2641
"TUPRB015","A.W. Grau, S. Casalbuoni, N. Glamann, D. Saez de Jauregui","Cryogenic, in-Vacuum Magnetic Measurement Setup for Superconducting Undulators",1709,2378
"TUPRB018","X. Li, P. Boonpornprasert, Y. Chen, J.D. Good, M. Gross, H. Huck, I.I. Isaev, C. Koschitzki, M. Krasilnikov, S. Lal, O. Lishilin, G. Loisch, D. Melkumyan, R. Niemczyk, A. Oppelt, H.J. Qian, H. Shaker, G. Shu, F. Stephan, G. Vashchenko","Design Studies of a Proof-of-Principle Experiment on THz SASE FEL at PITZ",1713,2313
"TUPRB019","S. Liu, F. Brinker, W. Decking, L. Froehlich, N. Golubeva, T. Wamsat, J. Wilgen","Collimator Performance Study at the European XFEL",1717,2716
"TUPRB020","W. Decking, F. Brinker, L. Froehlich, R. Kammering, T. Limberg, S. Liu, D. Noelle, M. Omet, M. Scholz, T. Wamsat","Status of the European XFEL",1721,2966
"TUPRB021","S. Liu, Y. Li, F. Wolff-Fabris","Undulator Radiation Dose Caused by Synchrotron Radiation at the European XFEL",1724,2726
"TUPRB022","A. Meseck, J. Bahrdt, W. Frentrup, M. Huck, C. Kuhn, C. Rethfeldt, M. Scheer, E.C.M. Rial","Triple Period Undulator",1728,3219
"TUPRB023","E. Schneidmiller, V. Balandin, W. Decking, M. Dohlus, N. Golubeva, D. Noelle, M.V. Yurkov, I. Zagorodnov, Y. Li, S. Molodtsov, H. Sinn, S. Tomin, G. Geloni, J. Pflueger, S. Serkez, T. Tanikawa","Considerations for the Ultrahard X-ray Undulator Line of the European XFEL",1732,3251
"TUPRB024","E. Schneidmiller, B. Faatz, I. Hartl, S. Schreiber, M. Tischer, M. Vogt, M.V. Yurkov, J. Zemella, W. Wurth","A Concept for Upgrade of FLASH2 Undulator Line",1736,2606
"TUPRB025","E. Schneidmiller, F. Brinker, W. Decking, D. Noelle, M.V. Yurkov, I. Zagorodnov, N. Gerasimova, Y. Li, J. Liu, L. Samoylova, H. Sinn, J. Grünert, N.G. Kujala, J. Laksman, Th. Maltezopoulos, I. Petrov, S. Serkez, F. Wolff-Fabris","Harmonic Lasing of the European XFEL in the Angstrom Regime",1740,2602
"TUPRB026","J. Zemella, M. Vogt","Optics & Compression Schemes for a Possible FLASH Upgrade",1744,2375
"TUPRB027","M. Vogt, K. Honkavaara, J. Roensch-Schulenburg, S. Schreiber, J. Zemella","Upgrade Plans for FLASH for the Years After 2020",1748,2089
"TUPRB028","Z. Tibai, G. Almasi, J. Hebling, A. Nagyvaradi, Gy. Tóth, A. Sharma, J.A. Fülöp, P. Traczykowski, B.W.J. McNeil","Laser-Plasma Accelerator Based Single-Cycle Attosecond Pulse Generation",,3247
"TUPRB031","E. Allaria, D. Castronovo, M. Cautero, I. Cudin, M.B. Danailov, B. Diviacco, L. Giannessi, M. Veronese, M. Zangrando","FERMI Configuration for the Echo Enabled Harmonic Generation Experiment",1752,2668
"TUPRB032","G. D'Auria, S. Di Mitri, R.A. Rochow, J. Marcos, E. Marin, R. Muñoz Horta, F. Perez, R.T. Dowd, D. Zhu, A.A. Aksoy, A. Latina, X. Liu, C. Rossi, W. Wuensch, D. Schulte, S. Stapnes, X.W. Wu, R. Apsimon, A. Castilla, G. Dattoli, F. Nguyen, A. Petralia, M. Aicheler, D. Alesini, M. Bellaveglia, B. Buonomo, F. Cardelli, M. Croia, M. Diomede, M. Ferrario, A. Gallo, L. Piersanti, B. Spataro, C. Vaccarezza, A. Giribono, A. Bernhard, J. Gethmann, R. Geometrante, M. Kokole, A. Faus-Golfe, Y. Han, G. Burt, E.N. Gazis, N. Gazis, M. Calvi, T. Schmidt, K. Zhang, W.D. Fang, H.M. Castaneda Cortes, J.A. Clarke, D.J. Dunning, N. Thompson, J.M. Arnesano, F. Bosco, L. Ficcadenti, A. Mostacci, L. Palumbo, O.J. Luiten, P.H.A. Mutsaers, X.F.D. Stragier, G. Taylor, A.W. Cross, L. Zhang, V.A. Goryashko, M. Jacewicz, R.J.M.Y. Ruber, X.J.A. Janssen, J.M.A. Priem","The CompactLight Design Study Project",1756,2902
"TUPRB033","B. Diviacco, R. Bracco, D. Millo","Fixed-gap Undulators for Elettra and FERMI",1760,1697
"TUPRB034","G. Penco, E. Allaria, P. Rebernik Ribic","Experimental Characterization of the Electron Energy Chirp Impact on the FEL Operating in Echo-Enabled Harmonic Generation Mode",,2084
"TUPRB035","Y. Honda, A. Aryshev, R. Kato, T. Miyajima, T. Obina, M. Shimada, R. Takai, T. Uchiyama, N. Yamamoto","Stimulated Emission of THz Coherent Diffraction Radiation in an Optical Cavity by a Multibunch Electron Beam",1763,2260
"TUPRB037","S. Matsuba, S. Sasaki, T. Konomi, N. Yamamoto, M. Hosaka, K. Kawase, A. Miyamoto, M. Fujimoto, M. Katoh","Experimental Demonstration of Vector Beam Generation With Tandem Helical Undulators",1766,2122
